id,nightly_rate_quoted,cleaning_fee,rating_value,rating_cleanliness,rating_overall,before_you_leave
42543388,119.8,50.0,4.8,4.7,4.78,
44995366,92.85714285714286,,4.8,5.0,5.0,
28054774,34.166666666666664,30.0,4.6,4.5,4.69,
882213535757084178,149.0,100.0,4.7,4.9,4.67,
49753172,0.2,35.0,4.9,4.8,4.93,
39323257,83.2,89.0,4.6,4.8,4.83,
45493678,139.0,,4.9,5.0,4.94,
845027356029797235,74.71428571428571,80.0,4.9,5.0,4.87,
912278882836694412,154.6,100.0,5.0,5.0,5.0,"['Lock up', 'Additional requests - If you have a reasonable amount of dishes, please put them in the dishwasher and start the cycle. This is just a nice thing to do for the our cleaner. ']"
32943784,64.2,60.0,4.8,4.8,4.58,
32838679,130.0,35.0,4.9,5.0,4.97,
734981827242512798,122.8,50.0,4.7,5.0,4.84,"['Gather used towels', 'Throw trash away', 'Turn things off', 'Lock up', 'Additional requests - Please pickup pet waste from the yards. There’s a scooper at the back door.']"
885017836484169987,105.8,70.0,4.9,5.0,4.86,
41385376,139.8,60.0,4.8,4.9,4.89,
22465988,60.57142857142857,85.0,4.8,4.9,4.93,
585312389546333376,100.0,65.0,4.9,5.0,4.93,
768373095738141743,105.8,60.0,4.8,5.0,5.0,
54038080,118.4,65.0,4.7,4.9,4.77,
52286675,83.0,40.0,4.7,4.6,4.76,
53705408,84.42857142857143,2.0,4.8,4.7,4.81,
914390578840333207,0.2,145.0,5.0,5.0,5.0,
25590859,49.2,8.0,5.0,5.0,5.0,
539085309337248962,110.4,35.0,4.9,4.9,4.97,
705302776821764919,109.2,75.0,4.8,4.8,4.93,
52620382,32.333333333333336,75.0,4.0,4.0,4.25,
765385985547599047,108.83333333333333,150.0,4.9,5.0,4.95,
51333043,100.42857142857143,99.0,5.0,4.9,4.89,
47393577,65.0,70.0,4.7,4.7,4.65,
765777929717033519,0.2,75.0,4.9,5.0,4.98,
827081164208819643,135.0,75.0,4.7,4.9,4.75,
581882118262175714,111.0,35.0,4.9,5.0,4.91,
48202406,62.166666666666664,97.0,4.9,4.8,4.82,"['Throw trash away', 'Turn things off', 'Lock up']"
41707636,91.0,45.0,4.7,4.4,4.57,
730427159861125048,100.0,35.0,4.9,4.6,4.83,
729852702597575458,105.83333333333333,20.0,4.9,5.0,5.0,['Lock up']
32378904,163.0,86.0,4.9,5.0,4.98,"['Gather used towels', 'Throw trash away', 'Turn things off']"
50025460,79.14285714285714,35.0,4.9,4.9,4.93,
680635851802846161,112.8,120.0,4.8,4.8,5.0,
669531672756315530,54.833333333333336,35.0,4.4,4.4,4.43,
7019928,75.8,40.0,4.9,4.9,4.86,
885452076355252085,99.0,40.0,5.0,4.7,5.0,
19334475,65.0,60.0,4.9,5.0,4.9,
31703541,101.6,100.0,4.9,4.9,4.98,
854658833341987464,63.6,60.0,,,,
772514328249369654,65.6,75.0,4.8,4.8,4.83,
624550621798156120,130.0,,4.9,5.0,4.95,
668066469147553462,79.5,70.0,4.9,5.0,4.86,"['Gather used towels', 'Turn things off', 'Return keys', 'Lock up']"
582678262883942524,50.333333333333336,85.0,4.8,4.9,5.0,
53460893,117.2,75.0,4.8,5.0,4.89,
50768142,83.8,50.0,4.9,4.8,4.91,
838972954009806577,96.42857142857143,95.0,4.6,5.0,5.0,
28243004,104.2,65.0,4.8,4.8,4.82,
27936047,79.0,55.0,4.8,4.9,4.78,
22175041,99.8,50.0,4.7,4.6,4.63,
828389626290706871,89.2,40.0,4.2,4.4,4.61,
868733602195993441,101.8,80.0,5.0,5.0,5.0,
52787045,88.6,25.0,4.8,4.6,4.7,
712946500697610598,150.0,110.0,5.0,5.0,5.0,
616041968781740827,0.2,50.0,4.8,5.0,4.96,
889706351306160945,108.8,80.0,4.8,4.9,4.89,
784059755216167382,110.4,65.0,4.7,4.8,5.0,
747047021912147687,110.8,35.0,5.0,5.0,5.0,
13766200,104.8,50.0,4.8,4.9,4.89,
35988160,116.2,75.0,4.9,5.0,4.99,
623353780562992670,155.0,150.0,5.0,5.0,5.0,
658750817440795263,113.33333333333333,75.0,4.9,4.9,5.0,
747181646555943028,185.0,100.0,4.8,4.8,4.82,
52163774,67.8,60.0,4.8,4.7,4.74,
53153562,84.2,120.0,4.9,4.9,4.93,
52369460,138.8,35.0,4.9,4.9,4.95,
603013839780189659,88.0,50.0,4.7,4.8,4.78,
48131039,114.6,35.0,4.8,4.9,4.85,
38744418,66.4,15.0,4.9,4.9,4.85,
689747816994663978,41.0,,4.9,4.8,4.89,
19503148,58.0,25.0,4.8,4.9,4.8,
38457685,123.0,50.0,5.0,5.0,4.99,"['Gather used towels', 'Return keys']"
12153765,0.2,,,,,"['Gather used towels', 'Turn things off']"
668802616354000716,89.8,45.0,4.0,4.4,4.15,
32627799,89.0,30.0,4.8,4.8,4.77,
11014274,35.0,22.0,4.8,4.8,4.67,
26329115,50.0,7.0,4.9,4.9,4.92,
50899873,63.2,10.0,4.9,5.0,4.91,"['Gather used towels', 'Throw trash away', 'Turn things off', 'Additional requests - Please make sure the windows in the room are closed.']"
38694655,88.6,,4.3,4.6,4.4,
909074716283488222,138.8,,4.7,5.0,5.0,
12207726,129.6,30.0,4.8,4.9,4.9,
734812890805080023,118.4,35.0,4.4,4.5,4.72,
39831426,116.6,35.0,4.6,4.6,4.55,
729709427271547991,50.0,15.0,4.9,4.9,4.93,
19570507,37.2,30.0,4.8,4.8,4.84,
17461608,80.2,40.0,4.9,4.7,4.79,"['Turn things off', 'Lock up', 'Additional requests - Please send us a quick message to let us know when you have departed. ']"
45883805,42.4,30.0,4.9,4.8,4.82,
8327264,56.0,,4.9,4.7,4.87,
38744609,65.4,15.0,4.9,4.9,4.91,
832864365798027110,85.0,,5.0,5.0,5.0,"['Gather used towels', 'Turn things off', 'Additional requests - Leave door to the room open so we know you have checked out.']"
30708309,37.2,30.0,4.8,4.8,4.79,
786466662865987136,119.0,,4.9,4.9,4.97,
48417126,85.0,35.0,4.8,4.9,4.89,
11145635,37.0,22.0,4.8,4.8,4.69,
572441302180489341,70.0,45.0,,,,
36515703,43.5,35.0,4.9,4.9,4.88,
924072995528711540,105.0,120.0,,,,"['Gather used towels', 'Throw trash away', 'Turn things off', 'Lock up', 'Additional requests - - Strip the sheets and pillowcases of ONLY the beds that were used and add them to towels in the bathroom. \n- Reset thermostat to 73 degrees if you changed it during your stay. \n- Load and start dishwasher - remember to turn faucet to HOT after connecting the hose! ']"
581527030190607460,71.6,60.0,4.8,4.8,4.76,
734716275309182174,135.4,35.0,4.0,4.2,4.2,
895588628606314786,59.0,,4.9,5.0,5.0,"['Gather used towels', 'Throw trash away', 'Turn things off', 'Lock up', 'Additional requests - If possible, please strip the pillowcases from the pillows. This helps our cleaning crew save a lot of time and ensure the best experience for the next guest!']"
924983503793998178,118.8,35.0,,,,
22207161,39.42857142857143,30.0,4.9,4.7,4.79,
16065785,25.142857142857142,45.0,4.8,4.6,4.88,
2176892,33.0,20.0,4.7,5.0,4.69,
811922062138636423,63.0,100.0,5.0,4.8,5.0,"['Throw trash away', 'Additional requests - Make sure you take all your belongings.  Leave a review if you feel we have been a pleasant Host and you enjoyed your stay with us. We hope to see you again.\nThanks for spending your time with  us.']"
927118105270747801,63.0,,,,,
30708559,37.2,30.0,4.9,4.8,4.87,
11145531,37.0,22.0,4.8,4.8,4.67,
16440643,71.42857142857143,,5.0,4.9,4.95,
39433994,100.0,35.0,4.7,4.7,4.75,
740560311249459251,74.83333333333333,80.0,4.6,4.8,4.58,
687082708955315500,110.0,25.0,4.9,4.9,4.97,
600773520572355747,44.166666666666664,30.0,4.8,4.8,4.91,
572438785653814472,127.2,45.0,,,,
19399845,42.0,30.0,4.8,4.8,4.79,
857494923202092406,44.6,62.0,4.3,4.7,4.33,
17264390,55.0,,4.9,4.9,4.94,
13325968,59.4,,4.9,4.8,4.87,
544926450605035358,60.0,10.0,5.0,4.8,4.94,
53069284,75.4,20.0,4.7,4.9,4.66,
857542965583102383,57.0,20.0,5.0,5.0,5.0,"[""Additional requests - -Check out is Noon, ask if you need it later.\nPlease send me a message when you leave so I can start cleaning for the next guest. Leave the bedding on, I'll take care of it. THANKS""]"
8171916,56.4,10.0,4.9,5.0,4.93,
19582871,72.0,,4.9,4.7,4.88,
8054604,45.6,22.0,4.8,4.9,4.85,
50568805,50.0,7.0,4.9,4.9,4.9,
878437831184241209,61.2,40.0,4.7,5.0,5.0,"['Gather used towels', 'Throw trash away', 'Turn things off', 'Return keys', 'Lock up', 'Additional requests - Please put dirty dishes in the dishwasher.']"
41297028,48.4,,4.9,4.8,4.93,
853138829180338637,71.83333333333333,40.0,4.7,5.0,4.96,"['Additional requests - Please wash used dishes, leave towels on the bathroom floor, turn off all lights/electronics, and strip the bed (leave sheets, pillow cases and comforter on the bedroom floor). Thank you!']"
51840681,58.5,35.0,4.7,4.7,4.69,
719741547751528055,111.0,50.0,4.8,4.9,4.94,
645622894056259562,83.8,50.0,4.9,4.7,4.9,
48903564,113.5,40.0,4.8,4.8,4.85,
860927946434145759,73.0,55.0,5.0,5.0,5.0,
37327258,0.4,110.0,4.7,4.9,4.97,
22225315,162.6,75.0,4.8,4.7,4.74,
20147290,0.2,175.0,4.9,4.9,4.95,
612475783775562647,199.0,200.0,4.8,4.7,4.79,
48227963,128.2,30.0,4.6,4.8,4.66,
562272707984683936,0.2,125.0,4.7,4.8,4.91,
22448597,83.6,50.0,4.9,5.0,4.95,
800920514432353632,0.2,,5.0,5.0,5.0,
922567612949277954,67.0,60.0,,,,"['Gather used towels', 'Turn things off', 'Return keys', 'Lock up']"
20378453,49.333333333333336,,4.9,4.9,4.97,
613788452776386955,116.6,,5.0,5.0,4.96,
911684085016803502,0.4,,5.0,5.0,5.0,"['Gather used towels', 'Throw trash away', 'Turn things off', 'Return keys', 'Lock up']"
42787802,79.66666666666667,,4.9,4.9,4.94,"['Gather used towels', 'Additional requests - Let me know that you have left (optional)']"
705828922462229356,168.0,155.0,4.8,4.9,4.89,
736956000976000998,104.2,65.0,4.6,4.9,4.67,
21322631,80.6,25.0,4.7,4.8,4.68,
21323412,56.42857142857143,30.0,4.7,4.8,4.66,
608604338459293236,59.8,30.0,4.5,4.5,4.52,
16425283,50.0,40.0,4.8,4.7,4.85,
50754465,119.0,100.0,4.8,4.9,4.86,
16946049,43.0,22.0,4.8,4.8,4.73,
670942678399034929,103.6,65.0,4.9,4.9,4.87,
37687409,70.4,,5.0,4.9,4.92,
44163959,135.8,25.0,4.7,4.9,4.67,
33254428,46.0,20.0,4.9,4.9,4.83,
755938145310922357,87.0,35.0,4.5,4.4,4.47,
48359802,79.0,30.0,5.0,5.0,4.98,
50083759,70.0,,4.8,4.9,4.89,
50546864,169.0,100.0,4.7,4.3,4.5,
52488770,123.4,30.0,4.4,4.8,4.56,
27067599,131.2,75.0,4.7,4.8,4.76,
49633338,97.0,32.0,4.8,4.8,4.83,
52012726,128.6,100.0,4.8,5.0,4.92,
22535538,32.0,,4.9,4.7,4.88,
3558820,38.0,20.0,4.8,4.8,4.71,"['Gather used towels', 'Turn things off', 'Return keys', 'Lock up', 'Additional requests - No need to remove sheets from the bed, simply leave them there. Thanks!']"
50489624,100.4,80.0,4.9,5.0,4.96,
831290581037671463,45.0,10.0,5.0,5.0,5.0,
42719683,130.2,20.0,4.8,4.8,4.91,
22418259,40.0,22.0,4.8,4.8,4.72,
686984571180711206,56.42857142857143,60.0,4.2,4.2,4.25,
39817758,134.2,35.0,4.6,4.7,4.67,
44164382,0.2,55.0,4.6,4.8,4.64,
804959383170118225,65.0,50.0,5.0,5.0,4.98,
836123732121699769,43.2,15.0,5.0,5.0,5.0,
21594013,107.4,35.0,4.9,5.0,4.96,
40210982,142.0,39.0,4.9,5.0,4.93,
20515197,108.0,10.0,4.9,4.7,4.86,
901615923086403092,153.0,75.0,4.8,5.0,5.0,"['Gather used towels', 'Throw trash away', 'Turn things off', 'Return keys', 'Lock up']"
22648167,95.0,20.0,4.9,5.0,4.96,
46469985,149.8,,4.5,4.6,4.51,
54109824,134.4,,4.9,5.0,4.93,"['Gather used towels', 'Throw trash away']"
30708844,37.0,30.0,4.8,4.7,4.74,
34547345,103.8,58.0,4.9,5.0,4.98,
48508219,70.4,50.0,4.9,4.9,4.94,
42475431,50.8,8.0,4.7,4.8,4.83,['Return keys']
16704400,169.8,75.0,4.9,4.8,4.95,
718969774083634999,45.0,18.0,4.9,5.0,4.96,
22753962,72.57142857142857,39.0,4.9,5.0,4.96,
24894630,31.0,10.0,4.8,4.9,4.87,
19620091,55.8,30.0,5.0,4.9,4.91,
658593185551107536,42.0,20.0,4.6,5.0,5.0,
48916778,96.6,20.0,4.9,4.9,4.8,
47798711,73.0,25.0,4.9,4.9,4.94,
28002696,142.2,48.0,4.8,4.8,4.83,
859472601983628406,165.0,85.0,5.0,5.0,5.0,
33096750,98.8,33.0,4.9,4.9,4.8,
52473724,0.2,125.0,4.9,5.0,4.97,"['Throw trash away', 'Turn things off', 'Additional requests - Please have all dishes either washed or in the dishwasher and started.']"
22629686,0.14285714285714285,115.0,4.9,5.0,5.0,
624517098651193540,114.4,125.0,5.0,5.0,4.95,
48749372,73.8,60.0,4.6,4.7,4.61,
764610960679526649,0.4,275.0,4.9,4.9,4.94,
42900778,98.0,60.0,4.6,4.6,4.63,
748469169779126844,105.6,40.0,5.0,5.0,4.97,
35832453,175.2,135.0,4.8,4.9,4.9,
29280366,102.14285714285714,75.0,4.9,4.9,4.92,
20250219,33.333333333333336,,5.0,5.0,4.98,
593699077257728814,85.0,150.0,4.8,5.0,4.81,
39131319,140.0,105.0,4.8,4.9,4.86,
7151578,132.8,,4.9,4.9,4.93,
1797649,49.6,35.0,4.7,4.7,4.5,
41940571,35.714285714285715,15.0,5.0,5.0,4.98,
20846714,88.8,45.0,4.8,4.8,4.81,
30561215,58.0,,4.9,4.9,4.93,
33493030,36.0,22.0,4.7,4.7,4.58,
10991809,40.0,22.0,4.7,4.7,4.68,
22142678,65.0,,4.9,4.9,4.9,
22517058,65.0,,4.8,4.7,4.77,"['Return keys', 'Lock up']"
44163612,115.57142857142857,35.0,4.7,4.7,4.67,
910977722438619563,114.0,40.0,,,,
52604558,57.2,20.0,4.7,5.0,4.81,
45987750,40.0,20.0,4.9,4.9,4.86,
22957810,79.16666666666667,,5.0,4.9,4.97,
31043444,87.71428571428571,50.0,4.9,5.0,4.94,
903879330144528968,102.6,50.0,4.9,5.0,5.0,
44699637,65.0,20.0,5.0,5.0,4.99,
759623970799478136,130.0,75.0,5.0,5.0,5.0,
32614426,37.8,60.0,4.8,4.8,4.71,
665407188554029739,75.66666666666667,45.0,4.2,4.6,4.35,
50025387,88.33333333333333,20.0,4.8,4.7,4.84,
22417934,28.571428571428573,22.0,4.6,4.7,4.65,
51888099,100.6,,4.5,4.5,4.45,
49463708,148.0,50.0,4.8,4.8,4.94,
49113933,121.0,50.0,4.7,4.5,4.6,
195230,55.2,20.0,4.9,4.9,4.87,
51665582,63.333333333333336,35.0,4.9,5.0,4.91,
50310088,80.4,75.0,4.9,4.9,4.95,
22149204,45.0,35.0,4.9,5.0,4.93,
573005499500816452,62.333333333333336,57.0,4.4,4.7,4.47,
29342450,163.0,65.0,4.9,4.9,4.92,
695640619626873048,94.57142857142857,30.0,4.5,4.5,4.52,
39478491,0.2,45.0,4.8,4.5,4.64,
33704389,0.16666666666666666,75.0,4.9,5.0,4.95,
683419397132690801,95.4,40.0,4.9,4.8,5.0,['Lock up']
20153106,62.0,15.0,4.9,4.9,4.92,
25777882,89.8,33.0,4.8,4.8,4.79,
17927376,57.8,5.0,5.0,5.0,4.99,
750696363685150238,54.0,15.0,4.7,4.7,4.76,
10436388,80.0,10.0,4.9,4.8,4.88,
841303620724244933,65.0,,4.9,4.8,4.9,
31929389,117.66666666666667,90.0,4.7,4.9,4.78,
866687476777953037,42.166666666666664,45.0,5.0,5.0,5.0,
602958202685148066,114.0,150.0,4.7,4.8,4.67,"['Gather used towels', 'Throw trash away', 'Turn things off', 'Return keys', 'Lock up', 'Additional requests - If traveling with a pet, please ensure pet hair is at a minimum (we get it, its hard to get it all!) and if the pet used the backyard as a restroom that all droppings are cleaned up. ']"
813239454712038761,69.0,15.0,5.0,5.0,4.82,
54385395,62.285714285714285,,4.0,4.0,4.5,
18160909,144.8,50.0,4.8,4.9,4.93,
845038223530831932,98.0,50.0,5.0,5.0,5.0,
49445691,155.8,129.0,4.8,4.7,4.86,"['Gather used towels', 'Throw trash away', 'Turn things off', 'Return keys', 'Lock up', 'Additional requests - Please wash all dishes OR run the dishwasher when checking out. Thank you!']"
322640,110.0,65.0,4.8,4.9,4.89,
736366032248230899,66.6,15.0,4.8,5.0,4.89,
38814905,109.0,45.0,4.8,4.9,4.9,
866654883378309348,64.2,45.0,4.8,4.7,5.0,
573001750032994802,88.6,59.0,4.7,4.7,4.73,
17223117,131.2,,4.9,4.8,4.92,
920950125020268430,0.2,250.0,,,,
892317145206340804,148.0,75.0,5.0,5.0,5.0,"['Gather used towels', 'Throw trash away', 'Turn things off', 'Lock up']"
732699687889203715,72.0,15.0,4.8,5.0,4.77,
681743489512649361,71.8,45.0,4.9,4.8,4.85,"['Gather used towels', 'Turn things off', 'Lock up', 'Additional requests - Strip the bed and pillows, leave the blankets on the bed, put the sheets in the bathroom. ']"
28626267,91.0,33.0,4.8,4.7,4.78,
22325912,82.33333333333333,27.0,4.9,4.9,4.92,
35866579,120.0,100.0,4.8,4.9,4.74,
46243747,42.4,5.0,4.0,3.4,4.0,"['Gather used towels', 'Throw trash away', 'Lock up']"
18408560,97.0,43.0,4.5,4.6,4.55,
23055845,44.2,55.0,4.9,4.7,4.92,
52734585,67.0,30.0,4.3,4.3,4.25,
857241505274489797,51.42857142857143,50.0,4.5,4.5,4.63,
50705467,115.0,60.0,5.0,5.0,4.99,
889796905987069360,151.2,65.0,5.0,5.0,5.0,
729243285243275819,102.4,60.0,4.9,5.0,4.99,"['Gather used towels', 'Throw trash away', 'Turn things off', 'Lock up', 'Additional requests - Check out time: Please make sure to leave the property by the designated checkout time.\n']"
748041661046504119,112.0,45.0,5.0,4.8,4.94,
40087786,69.0,35.0,4.9,4.9,4.88,
36653687,44.2,25.0,4.6,4.4,4.54,
746654504375770367,0.2,100.0,4.7,4.9,4.85,
46984771,130.0,55.0,4.9,5.0,4.93,"['Gather used towels', 'Throw trash away', 'Return keys']"
45938380,103.2,40.0,5.0,5.0,4.98,
928258729812258326,149.0,195.0,,,,
557241551290810634,135.0,95.0,4.9,4.9,4.91,['Lock up']
37855868,35.0,10.0,5.0,5.0,4.97,['Return keys']
768375585124873393,110.0,90.0,4.9,5.0,5.0,
767991067435870879,157.6,150.0,4.9,5.0,4.98,"['Gather used towels', 'Throw trash away', 'Turn things off', 'Lock up', 'Additional requests - Check out time: Please make sure to leave the property by the designated checkout time.']"
47744227,99.0,55.0,4.8,4.8,4.84,"['Gather used towels', 'Return keys', 'Additional requests - Clean any used dishes and utensils']"
750579653149591776,99.0,95.0,4.9,4.8,4.88,
552977215978431549,177.0,80.0,5.0,4.9,5.0,
760331328263871871,0.2,100.0,4.9,4.8,4.83,
37856388,44.0,10.0,5.0,5.0,4.96,['Return keys']
52127126,153.6,90.0,4.9,4.9,4.91,
931025692766072297,51.0,25.0,,,,['Return keys']
613820327001716965,37.0,25.0,4.9,4.9,4.85,['Return keys']
559954761889163929,91.0,45.0,5.0,5.0,4.96,
931038408117008910,37.0,25.0,,,,['Return keys']
42686070,105.0,25.0,5.0,5.0,4.97,"['Gather used towels', 'Lock up', 'Additional requests - Start dishwasher if you dirtied any dishes. This small task greatly helps us in accommodating early check-in and late check-out requests!']"
18180387,58.4,25.0,4.9,4.7,4.83,"['Gather used towels', 'Throw trash away', 'Turn things off', 'Lock up']"
674742784265269294,63.4,45.0,4.8,4.8,4.58,
931041668090616117,35.0,25.0,,,,['Return keys']
33717909,32.8,10.0,5.0,5.0,4.95,['Lock up']
748043669185858105,91.0,45.0,5.0,4.9,4.95,"['Lock up', 'Additional requests - Message us once you have checked out. ']"
612264182696305074,42.5,25.0,4.7,4.8,4.76,['Return keys']
33810045,52.6,25.0,4.8,4.4,4.7,['Return keys']
867438451055286805,98.8,80.0,5.0,5.0,5.0,"['Throw trash away', 'Turn things off', 'Lock up']"
859517478339674796,48.8,12.0,4.4,4.4,4.33,['Gather used towels']
656558868019055779,56.4,45.0,4.6,4.7,4.65,
33443275,46.0,40.0,4.9,4.9,4.82,
874536126087950905,26.428571428571427,25.0,4.9,5.0,5.0,
800747869565269916,70.14285714285714,45.0,4.9,5.0,4.98,"['Gather used towels', 'Throw trash away', 'Turn things off', 'Lock up', 'Additional requests - Please load and start the dishwasher if there are dishes upon checkout. We can put them away after they dry. ']"
779501409933562444,36.666666666666664,15.0,5.0,5.0,5.0,"['Gather used towels', 'Throw trash away', 'Return keys']"
892805297425175609,106.4,100.0,4.7,4.5,4.67,"['Gather used towels', 'Throw trash away', 'Turn things off', 'Lock up', 'Additional requests - Please wash, dry and return used kitchen items. You may also load the dish washer (if any) and turn it on. ']"
643720488896617334,55.8,45.0,4.7,4.7,4.81,
33430520,37.0,25.0,4.8,4.7,4.72,['Return keys']
787311481049330486,121.0,130.0,5.0,5.0,5.0,
33997411,37.142857142857146,40.0,4.7,4.8,4.68,
221528,81.2,115.0,5.0,4.9,4.9,
850214649256328295,155.83333333333334,125.0,5.0,5.0,5.0,"['Gather used towels', 'Throw trash away', 'Additional requests - If you could load the dishwasher and start it we would really appreciate it. ']"
21009447,91.0,75.0,4.8,4.8,4.8,
23749176,158.33333333333334,140.0,5.0,5.0,4.99,
814638686371422692,146.0,95.0,4.7,4.8,4.81,
673972606824945149,71.4,50.0,4.7,4.7,4.57,
21531195,68.8,50.0,4.9,5.0,4.96,
28457992,73.2,55.0,4.9,4.7,4.88,
554266551470842198,81.2,50.0,4.9,4.9,4.91,
892586779211243126,170.0,245.0,4.3,5.0,5.0,
728207563566911343,0.2,120.0,4.7,4.5,4.79,
828949253235467662,59.0,50.0,4.8,5.0,4.89,
36195779,96.8,65.0,4.9,4.9,4.97,
42840859,180.0,100.0,5.0,4.8,5.0,
578417555121552658,192.6,75.0,4.8,4.8,4.88,"['Gather used towels', 'Throw trash away', 'Turn things off', 'Additional requests - Please put used bed linens on the floor. ']"
826754386435630339,109.6,32.0,4.6,4.7,4.73,
931042609787633333,41.0,25.0,,,,['Return keys']
544880380673904413,126.0,80.0,5.0,5.0,4.91,
649880458484221052,0.16666666666666666,150.0,4.8,4.8,4.76,
52265149,83.33333333333333,45.0,4.8,4.9,4.84,
710082608640328696,140.0,170.0,4.9,4.7,4.82,
836574549916192432,103.6,100.0,4.8,4.8,4.83,"['Gather used towels', 'Throw trash away', 'Turn things off', 'Lock up', 'Additional requests - Please wash, dry and return used kitchen items. You may also load the dish washer (if any) and turn it on. ']"
750583588419383449,140.83333333333334,135.0,5.0,5.0,5.0,
52732951,93.83333333333333,50.0,4.8,4.9,4.85,
683322624650713496,121.0,110.0,4.9,4.9,4.86,
653589054519660572,181.0,50.0,4.9,4.9,4.86,
621915187883325920,199.0,99.0,4.9,4.9,4.94,
50118648,150.0,60.0,4.9,5.0,4.99,
593571011685078719,133.0,50.0,5.0,5.0,5.0,
52980356,0.2,120.0,4.9,4.8,4.9,
639228863538336624,0.2,200.0,4.9,4.9,4.96,
827626389168908654,169.0,150.0,4.8,5.0,5.0,
722535169864524589,90.0,150.0,5.0,4.7,5.0,
683990109292108843,69.33333333333333,100.0,4.9,5.0,4.95,
552299691209182140,0.2,165.0,4.9,4.9,4.88,
43547135,0.2,125.0,4.9,5.0,4.91,
850950015701084100,78.0,165.0,5.0,4.9,4.83,['Throw trash away']
